TIME;IPSRC;IPDST;FLAGS;SEQ;ACK;WIN;OPTIONS;LENGTH
11:42:06.684276;190-0-175-100.gba.solunet.com.ar.2642;184.107.43.74.http:;[S],;2107051510:2107051630,;Vide;512,;Vide;120:
11:42:06.684292;190-0-175-100.gba.solunet.com.ar.2643;184.107.43.74.http:;[S],;338653346:338653466,;Vide;512,;Vide;120:
11:42:06.684309;190-0-175-100.gba.solunet.com.ar.2644;184.107.43.74.http:;[S],;396310051:396310171,;Vide;512,;Vide;120:
11:42:06.684325;190-0-175-100.gba.solunet.com.ar.2645;184.107.43.74.http:;[S],;196892786:196892906,;Vide;512,;Vide;120:
11:42:06.684341;190-0-175-100.gba.solunet.com.ar.2646;184.107.43.74.http:;[S],;624912323:624912443,;Vide;512,;Vide;120:
11:42:06.684357;190-0-175-100.gba.solunet.com.ar.2647;184.107.43.74.http:;[S],;1418281182:1418281302,;Vide;512,;Vide;120:
11:42:06.684374;190-0-175-100.gba.solunet.com.ar.2648;184.107.43.74.http:;[S],;1247502939:1247503059,;Vide;512,;Vide;120:
11:42:06.684390;190-0-175-100.gba.solunet.com.ar.2649;184.107.43.74.http:;[S],;97958320:97958440,;Vide;512,;Vide;120:
11:42:06.684406;190-0-175-100.gba.solunet.com.ar.2650;184.107.43.74.http:;[S],;1359696980:1359697100,;Vide;512,;Vide;120:
11:42:06.684423;190-0-175-100.gba.solunet.com.ar.2651;184.107.43.74.http:;[S],;349835797:349835917,;Vide;512,;Vide;120:
11:42:06.684439;190-0-175-100.gba.solunet.com.ar.2652;184.107.43.74.http:;[S],;367768365:367768485,;Vide;512,;Vide;120:
11:42:06.684456;190-0-175-100.gba.solunet.com.ar.2653;184.107.43.74.http:;[S],;455081173:455081293,;Vide;512,;Vide;120:
11:42:06.684472;190-0-175-100.gba.solunet.com.ar.2654;184.107.43.74.http:;[S],;1262849347:1262849467,;Vide;512,;Vide;120:
11:42:06.684488;190-0-175-100.gba.solunet.com.ar.2655;184.107.43.74.http:;[S],;444010779:444010899,;Vide;512,;Vide;120:
11:42:06.684504;190-0-175-100.gba.solunet.com.ar.2656;184.107.43.74.http:;[S],;727345824:727345944,;Vide;512,;Vide;120:
11:42:06.684521;190-0-175-100.gba.solunet.com.ar.2657;184.107.43.74.http:;[S],;32346209:32346329,;Vide;512,;Vide;120:
11:42:06.684537;190-0-175-100.gba.solunet.com.ar.2658;184.107.43.74.http:;[S],;760422680:760422800,;Vide;512,;Vide;120:
11:42:06.684554;190-0-175-100.gba.solunet.com.ar.2659;184.107.43.74.http:;[S],;514200755:514200875,;Vide;512,;Vide;120:
11:42:06.684570;190-0-175-100.gba.solunet.com.ar.2660;184.107.43.74.http:;[S],;2058081561:2058081681,;Vide;512,;Vide;120:
11:42:06.684586;190-0-175-100.gba.solunet.com.ar.2661;184.107.43.74.http:;[S],;818181888:818182008,;Vide;512,;Vide;120:
11:42:06.684603;190-0-175-100.gba.solunet.com.ar.2662;184.107.43.74.http:;[S],;928174225:928174345,;Vide;512,;Vide;120:
11:42:06.684619;190-0-175-100.gba.solunet.com.ar.2663;184.107.43.74.http:;[S],;1336469386:1336469506,;Vide;512,;Vide;120:
11:42:06.684635;190-0-175-100.gba.solunet.com.ar.2664;184.107.43.74.http:;[S],;1786409770:1786409890,;Vide;512,;Vide;120:
11:42:06.684651;190-0-175-100.gba.solunet.com.ar.2665;184.107.43.74.http:;[S],;324755237:324755357,;Vide;512,;Vide;120:
11:42:06.684668;190-0-175-100.gba.solunet.com.ar.2666;184.107.43.74.http:;[S],;1452211016:1452211136,;Vide;512,;Vide;120:
11:42:06.684685;190-0-175-100.gba.solunet.com.ar.2667;184.107.43.74.http:;[S],;1443530962:1443531082,;Vide;512,;Vide;120:
11:42:06.684702;190-0-175-100.gba.solunet.com.ar.2668;184.107.43.74.http:;[S],;1153766108:1153766228,;Vide;512,;Vide;120:
11:42:06.684730;190-0-175-100.gba.solunet.com.ar.2669;184.107.43.74.http:;[S],;1082899630:1082899750,;Vide;512,;Vide;120:
11:42:06.684748;190-0-175-100.gba.solunet.com.ar.2670;184.107.43.74.http:;[S],;158165907:158166027,;Vide;512,;Vide;120:
11:42:06.684765;190-0-175-100.gba.solunet.com.ar.2671;184.107.43.74.http:;[S],;289629244:289629364,;Vide;512,;Vide;120:
11:42:06.684781;190-0-175-100.gba.solunet.com.ar.2672;184.107.43.74.http:;[S],;366984968:366985088,;Vide;512,;Vide;120:
11:42:06.684798;190-0-175-100.gba.solunet.com.ar.2673;184.107.43.74.http:;[S],;349800942:349801062,;Vide;512,;Vide;120:
11:42:06.684814;190-0-175-100.gba.solunet.com.ar.2674;184.107.43.74.http:;[S],;576730512:576730632,;Vide;512,;Vide;120:
11:42:06.684830;190-0-175-100.gba.solunet.com.ar.2675;184.107.43.74.http:;[S],;1444083729:1444083849,;Vide;512,;Vide;120:
11:42:06.684859;190-0-175-100.gba.solunet.com.ar.2676;184.107.43.74.http:;[S],;1001269731:1001269851,;Vide;512,;Vide;120:
11:42:06.684878;190-0-175-100.gba.solunet.com.ar.2677;184.107.43.74.http:;[S],;2020684489:2020684609,;Vide;512,;Vide;120:
11:42:06.684897;190-0-175-100.gba.solunet.com.ar.2678;184.107.43.74.http:;[S],;1625641890:1625642010,;Vide;512,;Vide;120:
11:42:06.684917;190-0-175-100.gba.solunet.com.ar.2679;184.107.43.74.http:;[S],;1063644873:1063644993,;Vide;512,;Vide;120:
11:42:06.684936;190-0-175-100.gba.solunet.com.ar.2680;184.107.43.74.http:;[S],;432651757:432651877,;Vide;512,;Vide;120:
11:42:06.684955;190-0-175-100.gba.solunet.com.ar.2681;184.107.43.74.http:;[S],;1092359524:1092359644,;Vide;512,;Vide;120:
11:42:06.684974;190-0-175-100.gba.solunet.com.ar.2682;184.107.43.74.http:;[S],;1245120321:1245120441,;Vide;512,;Vide;120:
11:42:06.684990;190-0-175-100.gba.solunet.com.ar.2683;184.107.43.74.http:;[S],;1258702515:1258702635,;Vide;512,;Vide;120:
11:42:06.685007;190-0-175-100.gba.solunet.com.ar.2684;184.107.43.74.http:;[S],;1588187279:1588187399,;Vide;512,;Vide;120:
11:42:06.685023;190-0-175-100.gba.solunet.com.ar.2685;184.107.43.74.http:;[S],;1348940311:1348940431,;Vide;512,;Vide;120:
11:42:06.685039;190-0-175-100.gba.solunet.com.ar.2686;184.107.43.74.http:;[S],;984972391:984972511,;Vide;512,;Vide;120:
11:42:06.685056;190-0-175-100.gba.solunet.com.ar.2687;184.107.43.74.http:;[S],;1223629343:1223629463,;Vide;512,;Vide;120:
11:42:06.685072;190-0-175-100.gba.solunet.com.ar.2688;184.107.43.74.http:;[S],;2097257378:2097257498,;Vide;512,;Vide;120:
11:42:06.685088;190-0-175-100.gba.solunet.com.ar.2689;184.107.43.74.http:;[S],;71311878:71311998,;Vide;512,;Vide;120:
11:42:06.685104;190-0-175-100.gba.solunet.com.ar.2690;184.107.43.74.http:;[S],;2102444544:2102444664,;Vide;512,;Vide;120:
11:42:06.685121;190-0-175-100.gba.solunet.com.ar.2691;184.107.43.74.http:;[S],;1658802345:1658802465,;Vide;512,;Vide;120:
11:42:06.685137;190-0-175-100.gba.solunet.com.ar.2692;184.107.43.74.http:;[S],;1706050817:1706050937,;Vide;512,;Vide;120:
11:42:06.685153;190-0-175-100.gba.solunet.com.ar.2693;184.107.43.74.http:;[S],;1024880538:1024880658,;Vide;512,;Vide;120:
11:42:06.685170;190-0-175-100.gba.solunet.com.ar.2694;184.107.43.74.http:;[S],;951760893:951761013,;Vide;512,;Vide;120:
11:42:06.685186;190-0-175-100.gba.solunet.com.ar.2695;184.107.43.74.http:;[S],;1125618004:1125618124,;Vide;512,;Vide;120:
11:42:06.685202;190-0-175-100.gba.solunet.com.ar.2696;184.107.43.74.http:;[S],;1871207110:1871207230,;Vide;512,;Vide;120:
11:42:06.685218;190-0-175-100.gba.solunet.com.ar.2697;184.107.43.74.http:;[S],;345771930:345772050,;Vide;512,;Vide;120:
11:42:06.685235;190-0-175-100.gba.solunet.com.ar.2698;184.107.43.74.http:;[S],;140327075:140327195,;Vide;512,;Vide;120:
11:42:06.685251;190-0-175-100.gba.solunet.com.ar.2699;184.107.43.74.http:;[S],;261155005:261155125,;Vide;512,;Vide;120:
11:42:06.685267;190-0-175-100.gba.solunet.com.ar.2700;184.107.43.74.http:;[S],;1791155350:1791155470,;Vide;512,;Vide;120:
11:42:06.685285;190-0-175-100.gba.solunet.com.ar.2701;184.107.43.74.http:;[S],;593526721:593526841,;Vide;512,;Vide;120:
11:42:06.685301;190-0-175-100.gba.solunet.com.ar.2702;184.107.43.74.http:;[S],;1252865659:1252865779,;Vide;512,;Vide;120:
11:42:06.685318;190-0-175-100.gba.solunet.com.ar.2703;184.107.43.74.http:;[S],;1988673484:1988673604,;Vide;512,;Vide;120:
11:42:06.685335;190-0-175-100.gba.solunet.com.ar.2704;184.107.43.74.http:;[S],;1003267489:1003267609,;Vide;512,;Vide;120:
11:42:06.685352;190-0-175-100.gba.solunet.com.ar.2705;184.107.43.74.http:;[S],;1020861834:1020861954,;Vide;512,;Vide;120:
11:42:06.685369;190-0-175-100.gba.solunet.com.ar.2706;184.107.43.74.http:;[S],;1338056601:1338056721,;Vide;512,;Vide;120:
11:42:06.685385;190-0-175-100.gba.solunet.com.ar.2707;184.107.43.74.http:;[S],;808637873:808637993,;Vide;512,;Vide;120:
11:42:06.685402;190-0-175-100.gba.solunet.com.ar.2708;184.107.43.74.http:;[S],;1453290138:1453290258,;Vide;512,;Vide;120:
11:42:06.685418;190-0-175-100.gba.solunet.com.ar.2709;184.107.43.74.http:;[S],;602687992:602688112,;Vide;512,;Vide;120:
11:42:06.685434;190-0-175-100.gba.solunet.com.ar.2710;184.107.43.74.http:;[S],;1467959956:1467960076,;Vide;512,;Vide;120:
11:42:06.685450;190-0-175-100.gba.solunet.com.ar.2711;184.107.43.74.http:;[S],;186790490:186790610,;Vide;512,;Vide;120:
11:42:06.685467;190-0-175-100.gba.solunet.com.ar.2712;184.107.43.74.http:;[S],;2146506416:2146506536,;Vide;512,;Vide;120:
11:42:06.685483;190-0-175-100.gba.solunet.com.ar.2713;184.107.43.74.http:;[S],;2293462:2293582,;Vide;512,;Vide;120:
11:42:06.685499;190-0-175-100.gba.solunet.com.ar.2714;184.107.43.74.http:;[S],;1455305088:1455305208,;Vide;512,;Vide;120:
11:42:06.685515;190-0-175-100.gba.solunet.com.ar.2715;184.107.43.74.http:;[S],;1651277629:1651277749,;Vide;512,;Vide;120:
11:42:06.685532;190-0-175-100.gba.solunet.com.ar.2716;184.107.43.74.http:;[S],;1939151396:1939151516,;Vide;512,;Vide;120:
11:42:06.685548;190-0-175-100.gba.solunet.com.ar.2717;184.107.43.74.http:;[S],;1156415132:1156415252,;Vide;512,;Vide;120:
11:42:06.685564;190-0-175-100.gba.solunet.com.ar.2718;184.107.43.74.http:;[S],;526698180:526698300,;Vide;512,;Vide;120:
11:42:06.685580;190-0-175-100.gba.solunet.com.ar.2719;184.107.43.74.http:;[S],;2147257919:2147258039,;Vide;512,;Vide;120:
11:42:06.685597;190-0-175-100.gba.solunet.com.ar.2720;184.107.43.74.http:;[S],;1794438931:1794439051,;Vide;512,;Vide;120:
11:42:06.685614;190-0-175-100.gba.solunet.com.ar.2721;184.107.43.74.http:;[S],;1570685761:1570685881,;Vide;512,;Vide;120:
11:42:06.685630;190-0-175-100.gba.solunet.com.ar.2722;184.107.43.74.http:;[S],;987317105:987317225,;Vide;512,;Vide;120:
11:42:06.685647;190-0-175-100.gba.solunet.com.ar.2723;184.107.43.74.http:;[S],;1750383782:1750383902,;Vide;512,;Vide;120:
11:42:06.685663;190-0-175-100.gba.solunet.com.ar.2724;184.107.43.74.http:;[S],;589799034:589799154,;Vide;512,;Vide;120:
11:42:06.685679;190-0-175-100.gba.solunet.com.ar.2725;184.107.43.74.http:;[S],;604807401:604807521,;Vide;512,;Vide;120:
11:42:06.685696;190-0-175-100.gba.solunet.com.ar.2726;184.107.43.74.http:;[S],;773543240:773543360,;Vide;512,;Vide;120:
11:42:06.685712;190-0-175-100.gba.solunet.com.ar.2727;184.107.43.74.http:;[S],;819730013:819730133,;Vide;512,;Vide;120:
11:42:06.685728;190-0-175-100.gba.solunet.com.ar.2728;184.107.43.74.http:;[S],;1089139650:1089139770,;Vide;512,;Vide;120:
11:42:06.685753;190-0-175-100.gba.solunet.com.ar.2729;184.107.43.74.http:;[S],;1722099226:1722099346,;Vide;512,;Vide;120:
11:42:06.685773;190-0-175-100.gba.solunet.com.ar.2730;184.107.43.74.http:;[S],;832280098:832280218,;Vide;512,;Vide;120:
11:42:06.685793;190-0-175-100.gba.solunet.com.ar.2731;184.107.43.74.http:;[S],;210837616:210837736,;Vide;512,;Vide;120:
11:42:06.685812;190-0-175-100.gba.solunet.com.ar.2732;184.107.43.74.http:;[S],;451298501:451298621,;Vide;512,;Vide;120:
11:42:06.685831;190-0-175-100.gba.solunet.com.ar.2733;184.107.43.74.http:;[S],;659044766:659044886,;Vide;512,;Vide;120:
11:42:06.685850;190-0-175-100.gba.solunet.com.ar.2734;184.107.43.74.http:;[S],;675266245:675266365,;Vide;512,;Vide;120:
11:42:06.685869;190-0-175-100.gba.solunet.com.ar.2735;184.107.43.74.http:;[S],;1503230429:1503230549,;Vide;512,;Vide;120:
11:42:06.685888;190-0-175-100.gba.solunet.com.ar.2736;184.107.43.74.http:;[S],;2016315503:2016315623,;Vide;512,;Vide;120:
11:42:06.685904;190-0-175-100.gba.solunet.com.ar.2737;184.107.43.74.http:;[S],;1405094421:1405094541,;Vide;512,;Vide;120:
11:42:06.685920;190-0-175-100.gba.solunet.com.ar.2738;184.107.43.74.http:;[S],;478205056:478205176,;Vide;512,;Vide;120:
11:42:06.685936;190-0-175-100.gba.solunet.com.ar.2739;184.107.43.74.http:;[S],;688937546:688937666,;Vide;512,;Vide;120:
11:42:06.685953;190-0-175-100.gba.solunet.com.ar.2740;184.107.43.74.http:;[S],;492496237:492496357,;Vide;512,;Vide;120:
11:42:06.685969;190-0-175-100.gba.solunet.com.ar.2741;184.107.43.74.http:;[S],;1356841083:1356841203,;Vide;512,;Vide;120:
11:42:06.685985;190-0-175-100.gba.solunet.com.ar.2742;184.107.43.74.http:;[S],;1321278928:1321279048,;Vide;512,;Vide;120:
11:42:06.686001;190-0-175-100.gba.solunet.com.ar.2743;184.107.43.74.http:;[S],;384832540:384832660,;Vide;512,;Vide;120:
11:42:06.686017;190-0-175-100.gba.solunet.com.ar.2744;184.107.43.74.http:;[S],;697279028:697279148,;Vide;512,;Vide;120:
11:42:06.686033;190-0-175-100.gba.solunet.com.ar.2745;184.107.43.74.http:;[S],;1566439832:1566439952,;Vide;512,;Vide;120:
11:42:06.686049;190-0-175-100.gba.solunet.com.ar.2746;184.107.43.74.http:;[S],;348625286:348625406,;Vide;512,;Vide;120:
11:42:06.686065;190-0-175-100.gba.solunet.com.ar.2747;184.107.43.74.http:;[S],;1130470434:1130470554,;Vide;512,;Vide;120:
11:42:06.686081;190-0-175-100.gba.solunet.com.ar.2748;184.107.43.74.http:;[S],;773423111:773423231,;Vide;512,;Vide;120:
11:42:06.686097;190-0-175-100.gba.solunet.com.ar.2749;184.107.43.74.http:;[S],;1951665146:1951665266,;Vide;512,;Vide;120:
11:42:06.686113;190-0-175-100.gba.solunet.com.ar.2750;184.107.43.74.http:;[S],;370003514:370003634,;Vide;512,;Vide;120:
11:42:06.686129;190-0-175-100.gba.solunet.com.ar.2751;184.107.43.74.http:;[S],;2117844444:2117844564,;Vide;512,;Vide;120:
11:42:06.686146;190-0-175-100.gba.solunet.com.ar.2752;184.107.43.74.http:;[S],;175939103:175939223,;Vide;512,;Vide;120:
11:42:06.686162;190-0-175-100.gba.solunet.com.ar.2753;184.107.43.74.http:;[S],;1974055542:1974055662,;Vide;512,;Vide;120:
11:42:06.686178;190-0-175-100.gba.solunet.com.ar.2754;184.107.43.74.http:;[S],;672642951:672643071,;Vide;512,;Vide;120:
11:42:06.686194;190-0-175-100.gba.solunet.com.ar.2755;184.107.43.74.http:;[S],;1156467660:1156467780,;Vide;512,;Vide;120:
11:42:06.686210;190-0-175-100.gba.solunet.com.ar.2756;184.107.43.74.http:;[S],;1882853422:1882853542,;Vide;512,;Vide;120:
11:42:06.686226;190-0-175-100.gba.solunet.com.ar.2757;184.107.43.74.http:;[S],;1477859829:1477859949,;Vide;512,;Vide;120:
11:42:06.686243;190-0-175-100.gba.solunet.com.ar.2758;184.107.43.74.http:;[S],;761216894:761217014,;Vide;512,;Vide;120:
11:42:06.686258;190-0-175-100.gba.solunet.com.ar.2759;184.107.43.74.http:;[S],;822064267:822064387,;Vide;512,;Vide;120:
11:42:06.686275;190-0-175-100.gba.solunet.com.ar.2760;184.107.43.74.http:;[S],;1235017526:1235017646,;Vide;512,;Vide;120:
11:42:06.686291;190-0-175-100.gba.solunet.com.ar.2761;184.107.43.74.http:;[S],;684873121:684873241,;Vide;512,;Vide;120:
11:42:06.686307;190-0-175-100.gba.solunet.com.ar.2762;184.107.43.74.http:;[S],;1529952316:1529952436,;Vide;512,;Vide;120:
11:42:06.686323;190-0-175-100.gba.solunet.com.ar.2763;184.107.43.74.http:;[S],;2074069965:2074070085,;Vide;512,;Vide;120:
11:42:06.686339;190-0-175-100.gba.solunet.com.ar.2764;184.107.43.74.http:;[S],;828787185:828787305,;Vide;512,;Vide;120:
11:42:06.686355;190-0-175-100.gba.solunet.com.ar.2765;184.107.43.74.http:;[S],;616853870:616853990,;Vide;512,;Vide;120:
11:42:06.686372;190-0-175-100.gba.solunet.com.ar.2766;184.107.43.74.http:;[S],;794016801:794016921,;Vide;512,;Vide;120:
11:42:06.686388;190-0-175-100.gba.solunet.com.ar.2767;184.107.43.74.http:;[S],;1229107833:1229107953,;Vide;512,;Vide;120:
11:42:06.686404;190-0-175-100.gba.solunet.com.ar.2768;184.107.43.74.http:;[S],;1179737739:1179737859,;Vide;512,;Vide;120:
11:42:06.686420;190-0-175-100.gba.solunet.com.ar.2769;184.107.43.74.http:;[S],;1124111575:1124111695,;Vide;512,;Vide;120:
11:42:06.686436;190-0-175-100.gba.solunet.com.ar.2770;184.107.43.74.http:;[S],;1751166887:1751167007,;Vide;512,;Vide;120:
11:42:06.686452;190-0-175-100.gba.solunet.com.ar.2771;184.107.43.74.http:;[S],;1405916265:1405916385,;Vide;512,;Vide;120:
11:42:06.686468;190-0-175-100.gba.solunet.com.ar.2772;184.107.43.74.http:;[S],;1445200792:1445200912,;Vide;512,;Vide;120:
11:42:06.686485;190-0-175-100.gba.solunet.com.ar.2773;184.107.43.74.http:;[S],;1042815749:1042815869,;Vide;512,;Vide;120:
11:42:06.686501;190-0-175-100.gba.solunet.com.ar.2774;184.107.43.74.http:;[S],;583593675:583593795,;Vide;512,;Vide;120:
11:42:06.686517;190-0-175-100.gba.solunet.com.ar.2775;184.107.43.74.http:;[S],;764813598:764813718,;Vide;512,;Vide;120:
11:42:06.686534;190-0-175-100.gba.solunet.com.ar.2776;184.107.43.74.http:;[S],;1005431704:1005431824,;Vide;512,;Vide;120:
11:42:06.686550;190-0-175-100.gba.solunet.com.ar.2777;184.107.43.74.http:;[S],;1654073278:1654073398,;Vide;512,;Vide;120:
11:42:06.686566;190-0-175-100.gba.solunet.com.ar.2778;184.107.43.74.http:;[S],;1693725106:1693725226,;Vide;512,;Vide;120:
11:42:06.686582;190-0-175-100.gba.solunet.com.ar.2779;184.107.43.74.http:;[S],;1897810300:1897810420,;Vide;512,;Vide;120:
11:42:06.686599;190-0-175-100.gba.solunet.com.ar.2780;184.107.43.74.http:;[S],;2070510358:2070510478,;Vide;512,;Vide;120:
11:42:06.686615;190-0-175-100.gba.solunet.com.ar.2781;184.107.43.74.http:;[S],;434345145:434345265,;Vide;512,;Vide;120:
11:42:06.686640;190-0-175-100.gba.solunet.com.ar.2782;184.107.43.74.http:;[S],;1254642755:1254642875,;Vide;512,;Vide;120:
11:42:06.686659;190-0-175-100.gba.solunet.com.ar.2783;184.107.43.74.http:;[S],;412374994:412375114,;Vide;512,;Vide;120:
11:42:06.686678;190-0-175-100.gba.solunet.com.ar.2784;184.107.43.74.http:;[S],;2029081053:2029081173,;Vide;512,;Vide;120:
11:42:06.686697;190-0-175-100.gba.solunet.com.ar.2785;184.107.43.74.http:;[S],;334952939:334953059,;Vide;512,;Vide;120:
11:42:06.686716;190-0-175-100.gba.solunet.com.ar.2786;184.107.43.74.http:;[S],;781425610:781425730,;Vide;512,;Vide;120:
11:42:06.686735;190-0-175-100.gba.solunet.com.ar.2787;184.107.43.74.http:;[S],;956385191:956385311,;Vide;512,;Vide;120:
11:42:06.686754;190-0-175-100.gba.solunet.com.ar.2788;184.107.43.74.http:;[S],;190207864:190207984,;Vide;512,;Vide;120:
11:42:06.686773;190-0-175-100.gba.solunet.com.ar.2789;184.107.43.74.http:;[S],;1391594171:1391594291,;Vide;512,;Vide;120:
11:42:06.686792;190-0-175-100.gba.solunet.com.ar.2790;184.107.43.74.http:;[S],;1087641085:1087641205,;Vide;512,;Vide;120:
11:42:06.686808;190-0-175-100.gba.solunet.com.ar.2791;184.107.43.74.http:;[S],;513366131:513366251,;Vide;512,;Vide;120:
11:42:06.686825;190-0-175-100.gba.solunet.com.ar.f5-globalsite;184.107.43.74.http:;[S],;353642431:353642551,;Vide;512,;Vide;120:
11:42:06.686841;190-0-175-100.gba.solunet.com.ar.2793;184.107.43.74.http:;[S],;2138422301:2138422421,;Vide;512,;Vide;120:
11:42:06.686857;190-0-175-100.gba.solunet.com.ar.2794;184.107.43.74.http:;[S],;1499324763:1499324883,;Vide;512,;Vide;120:
11:42:06.686873;190-0-175-100.gba.solunet.com.ar.2795;184.107.43.74.http:;[S],;1412620650:1412620770,;Vide;512,;Vide;120:
11:42:06.686889;190-0-175-100.gba.solunet.com.ar.2796;184.107.43.74.http:;[S],;347680183:347680303,;Vide;512,;Vide;120:
11:42:06.686906;190-0-175-100.gba.solunet.com.ar.2797;184.107.43.74.http:;[S],;1246003811:1246003931,;Vide;512,;Vide;120:
11:42:06.686922;190-0-175-100.gba.solunet.com.ar.2798;184.107.43.74.http:;[S],;1041732072:1041732192,;Vide;512,;Vide;120:
11:42:06.686938;190-0-175-100.gba.solunet.com.ar.2799;184.107.43.74.http:;[S],;914602705:914602825,;Vide;512,;Vide;120:
11:42:06.686954;190-0-175-100.gba.solunet.com.ar.2800;184.107.43.74.http:;[S],;1988727284:1988727404,;Vide;512,;Vide;120:
11:42:06.686970;190-0-175-100.gba.solunet.com.ar.2801;184.107.43.74.http:;[S],;1720305401:1720305521,;Vide;512,;Vide;120:
11:42:06.686986;190-0-175-100.gba.solunet.com.ar.2802;184.107.43.74.http:;[S],;1515253321:1515253441,;Vide;512,;Vide;120:
11:42:06.687002;190-0-175-100.gba.solunet.com.ar.2803;184.107.43.74.http:;[S],;671288190:671288310,;Vide;512,;Vide;120:
11:42:06.687019;190-0-175-100.gba.solunet.com.ar.2804;184.107.43.74.http:;[S],;231225755:231225875,;Vide;512,;Vide;120:
11:42:06.687035;190-0-175-100.gba.solunet.com.ar.2805;184.107.43.74.http:;[S],;778659693:778659813,;Vide;512,;Vide;120:
11:42:06.687051;190-0-175-100.gba.solunet.com.ar.2806;184.107.43.74.http:;[S],;930919953:930920073,;Vide;512,;Vide;120:
11:42:06.687067;190-0-175-100.gba.solunet.com.ar.2807;184.107.43.74.http:;[S],;1693438239:1693438359,;Vide;512,;Vide;120:
11:42:06.687083;190-0-175-100.gba.solunet.com.ar.2808;184.107.43.74.http:;[S],;425320534:425320654,;Vide;512,;Vide;120:
11:42:06.687099;190-0-175-100.gba.solunet.com.ar.2809;184.107.43.74.http:;[S],;967775592:967775712,;Vide;512,;Vide;120:
11:42:06.687116;190-0-175-100.gba.solunet.com.ar.2810;184.107.43.74.http:;[S],;923646418:923646538,;Vide;512,;Vide;120:
11:42:06.687132;190-0-175-100.gba.solunet.com.ar.gsiftp;184.107.43.74.http:;[S],;215959721:215959841,;Vide;512,;Vide;120:
11:42:06.687148;190-0-175-100.gba.solunet.com.ar.2812;184.107.43.74.http:;[S],;1426544295:1426544415,;Vide;512,;Vide;120:
11:42:06.687164;190-0-175-100.gba.solunet.com.ar.2813;184.107.43.74.http:;[S],;1515075599:1515075719,;Vide;512,;Vide;120:
11:42:06.687180;190-0-175-100.gba.solunet.com.ar.2814;184.107.43.74.http:;[S],;893928627:893928747,;Vide;512,;Vide;120:
11:42:06.687196;190-0-175-100.gba.solunet.com.ar.2815;184.107.43.74.http:;[S],;1592184432:1592184552,;Vide;512,;Vide;120:
11:42:06.687212;190-0-175-100.gba.solunet.com.ar.2816;184.107.43.74.http:;[S],;1797312305:1797312425,;Vide;512,;Vide;120:
11:42:06.687228;190-0-175-100.gba.solunet.com.ar.2817;184.107.43.74.http:;[S],;143254209:143254329,;Vide;512,;Vide;120:
11:42:06.687244;190-0-175-100.gba.solunet.com.ar.2818;184.107.43.74.http:;[S],;1881362631:1881362751,;Vide;512,;Vide;120:
11:42:06.687260;190-0-175-100.gba.solunet.com.ar.2819;184.107.43.74.http:;[S],;759394490:759394610,;Vide;512,;Vide;120:
11:42:06.687277;190-0-175-100.gba.solunet.com.ar.2820;184.107.43.74.http:;[S],;316427606:316427726,;Vide;512,;Vide;120:
11:42:06.687293;190-0-175-100.gba.solunet.com.ar.2821;184.107.43.74.http:;[S],;1640103064:1640103184,;Vide;512,;Vide;120:
11:42:06.687309;190-0-175-100.gba.solunet.com.ar.2822;184.107.43.74.http:;[S],;948819699:948819819,;Vide;512,;Vide;120:
11:42:06.687325;190-0-175-100.gba.solunet.com.ar.2823;184.107.43.74.http:;[S],;743703590:743703710,;Vide;512,;Vide;120:
11:42:06.687341;190-0-175-100.gba.solunet.com.ar.2824;184.107.43.74.http:;[S],;1015693390:1015693510,;Vide;512,;Vide;120:
11:42:06.687357;190-0-175-100.gba.solunet.com.ar.2825;184.107.43.74.http:;[S],;1116630216:1116630336,;Vide;512,;Vide;120:
11:42:06.687373;190-0-175-100.gba.solunet.com.ar.2826;184.107.43.74.http:;[S],;311651068:311651188,;Vide;512,;Vide;120:
11:42:06.687389;190-0-175-100.gba.solunet.com.ar.2827;184.107.43.74.http:;[S],;1095919779:1095919899,;Vide;512,;Vide;120:
11:42:06.687406;190-0-175-100.gba.solunet.com.ar.2828;184.107.43.74.http:;[S],;420472863:420472983,;Vide;512,;Vide;120:
11:42:06.687422;190-0-175-100.gba.solunet.com.ar.2829;184.107.43.74.http:;[S],;1474526041:1474526161,;Vide;512,;Vide;120:
11:42:06.687438;190-0-175-100.gba.solunet.com.ar.2830;184.107.43.74.http:;[S],;877714722:877714842,;Vide;512,;Vide;120:
11:42:06.687454;190-0-175-100.gba.solunet.com.ar.2831;184.107.43.74.http:;[S],;618766190:618766310,;Vide;512,;Vide;120:
11:42:06.687471;190-0-175-100.gba.solunet.com.ar.2832;184.107.43.74.http:;[S],;270502198:270502318,;Vide;512,;Vide;120:
11:42:06.687487;190-0-175-100.gba.solunet.com.ar.2833;184.107.43.74.http:;[S],;1348176067:1348176187,;Vide;512,;Vide;120:
11:42:06.687504;190-0-175-100.gba.solunet.com.ar.2834;184.107.43.74.http:;[S],;228108692:228108812,;Vide;512,;Vide;120:
11:42:06.687529;190-0-175-100.gba.solunet.com.ar.2835;184.107.43.74.http:;[S],;1436493124:1436493244,;Vide;512,;Vide;120:
11:42:06.687548;190-0-175-100.gba.solunet.com.ar.2836;184.107.43.74.http:;[S],;1457021760:1457021880,;Vide;512,;Vide;120:
11:42:06.687567;190-0-175-100.gba.solunet.com.ar.2837;184.107.43.74.http:;[S],;1220614553:1220614673,;Vide;512,;Vide;120:
